"id","trade_px","trade_volume","b1","b2","b3","b4","b5","a1","a2","a3","a4","a5","bq1","bq2","bq3","bq4","bq5","aq1","aq2","aq3","aq4","aq5","order_date_time","trades_date_time","update_type"
34,6111.0,0.045381,6110.8,6110.6,6109.2,6108.6,6107.8,6111.0,6111.1,6111.9,6112.0,6112.1,1.0,0.06,0.1,0.01,0.37,3.562,2.0,0.154,1.961,1.0,"20000101 00:00:00.000000","20180628 09:21:02.916800",2
35,6111.0,0.0519,6110.8,6110.6,6109.2,6108.6,6107.8,6111.0,6111.1,6111.9,6112.0,6112.1,1.0,0.06,0.1,0.01,0.37,3.562,2.0,0.154,1.961,1.0,"20000101 00:00:00.000000","20180628 09:21:02.921300",2
36,6111.0,0.05897871,6110.8,6110.6,6109.2,6108.6,6107.8,6111.0,6111.1,6111.9,6112.0,6112.1,1.0,0.06,0.1,0.01,0.37,3.562,2.0,0.154,1.961,1.0,"20000101 00:00:00.000000","20180628 09:21:02.927500",2
37,6111.0,0.1,6110.8,6110.6,6109.2,6108.6,6107.8,6111.0,6111.1,6111.9,6112.0,6112.1,1.0,0.06,0.1,0.01,0.37,3.562,2.0,0.154,1.961,1.0,"20000101 00:00:00.000000","20180628 09:21:02.931300",2
504,6111.0,0.13714685,6110.8,6110.6,6109.2,6108.6,6107.8,6111.0,6111.1,6111.9,6112.0,6112.1,1.0,0.06,0.1,0.01,0.37,3.562,2.0,0.154,1.961,1.0,"20000101 00:00:00.000000","20180628 09:21:02.750600",2
505,6111.0,0.0663,6110.8,6110.6,6109.2,6108.6,6107.8,6111.0,6111.1,6111.9,6112.0,6112.1,1.0,0.06,0.1,0.01,0.37,3.562,2.0,0.154,1.961,1.0,"20000101 00:00:00.000000","20180628 09:21:02.891300",2
506,6111.0,0.0142,6110.8,6110.6,6109.2,6108.6,6107.8,6111.0,6111.1,6111.9,6112.0,6112.1,1.0,0.06,0.1,0.01,0.37,3.562,2.0,0.154,1.961,1.0,"20000101 00:00:00.000000","20180628 09:21:02.906100",2
507,6111.0,0.0334,6110.8,6110.6,6109.2,6108.6,6107.8,6111.0,6111.1,6111.9,6112.0,6112.1,1.0,0.06,0.1,0.01,0.37,3.562,2.0,0.154,1.961,1.0,"20000101 00:00:00.000000","20180628 09:21:02.909800",2
508,6111.0,0.06141164,6110.8,6110.6,6109.2,6108.6,6107.8,6111.0,6111.1,6111.9,6112.0,6112.1,1.0,0.06,0.1,0.01,0.37,3.562,2.0,0.154,1.961,1.0,"20000101 00:00:00.000000","20180628 09:21:02.913400",2
509,6111.0,0.045381,6110.8,6110.6,6109.2,6108.6,6107.8,6111.0,6111.1,6111.9,6112.0,6112.1,1.0,0.06,0.1,0.01,0.37,3.562,2.0,0.154,1.961,1.0,"20000101 00:00:00.000000","20180628 09:21:02.916800",2
510,6111.0,0.0519,6110.8,6110.6,6109.2,6108.6,6107.8,6111.0,6111.1,6111.9,6112.0,6112.1,1.0,0.06,0.1,0.01,0.37,3.562,2.0,0.154,1.961,1.0,"20000101 00:00:00.000000","20180628 09:21:02.921300",2
511,6111.0,0.05897871,6110.8,6110.6,6109.2,6108.6,6107.8,6111.0,6111.1,6111.9,6112.0,6112.1,1.0,0.06,0.1,0.01,0.37,3.562,2.0,0.154,1.961,1.0,"20000101 00:00:00.000000","20180628 09:21:02.927500",2
512,6111.0,0.1,6110.8,6110.6,6109.2,6108.6,6107.8,6111.0,6111.1,6111.9,6112.0,6112.1,1.0,0.06,0.1,0.01,0.37,3.562,2.0,0.154,1.961,1.0,"20000101 00:00:00.000000","20180628 09:21:02.931300",2
69,6111.0,0.13714685,6110.8,6110.6,6109.2,6108.6,6107.8,6111.0,6111.1,6111.9,6112.0,6112.1,1.0,0.06,0.1,0.01,0.37,3.562,2.0,0.154,1.961,1.0,"20000101 00:00:00.000000","20180628 09:21:02.750600",2
70,6111.0,0.0663,6110.8,6110.6,6109.2,6108.6,6107.8,6111.0,6111.1,6111.9,6112.0,6112.1,1.0,0.06,0.1,0.01,0.37,3.562,2.0,0.154,1.961,1.0,"20000101 00:00:00.000000","20180628 09:21:02.891300",2
71,6111.0,0.0142,6110.8,6110.6,6109.2,6108.6,6107.8,6111.0,6111.1,6111.9,6112.0,6112.1,1.0,0.06,0.1,0.01,0.37,3.562,2.0,0.154,1.961,1.0,"20000101 00:00:00.000000","20180628 09:21:02.906100",2
72,6111.0,0.0334,6110.8,6110.6,6109.2,6108.6,6107.8,6111.0,6111.1,6111.9,6112.0,6112.1,1.0,0.06,0.1,0.01,0.37,3.562,2.0,0.154,1.961,1.0,"20000101 00:00:00.000000","20180628 09:21:02.909800",2
73,6111.0,0.06141164,6110.8,6110.6,6109.2,6108.6,6107.8,6111.0,6111.1,6111.9,6112.0,6112.1,1.0,0.06,0.1,0.01,0.37,3.562,2.0,0.154,1.961,1.0,"20000101 00:00:00.000000","20180628 09:21:02.913400",2
74,6111.0,0.045381,6110.8,6110.6,6109.2,6108.6,6107.8,6111.0,6111.1,6111.9,6112.0,6112.1,1.0,0.06,0.1,0.01,0.37,3.562,2.0,0.154,1.961,1.0,"20000101 00:00:00.000000","20180628 09:21:02.916800",2
75,6111.0,0.0519,6110.8,6110.6,6109.2,6108.6,6107.8,6111.0,6111.1,6111.9,6112.0,6112.1,1.0,0.06,0.1,0.01,0.37,3.562,2.0,0.154,1.961,1.0,"20000101 00:00:00.000000","20180628 09:21:02.921300",2
76,6111.0,0.05897871,6110.8,6110.6,6109.2,6108.6,6107.8,6111.0,6111.1,6111.9,6112.0,6112.1,1.0,0.06,0.1,0.01,0.37,3.562,2.0,0.154,1.961,1.0,"20000101 00:00:00.000000","20180628 09:21:02.927500",2
77,6111.0,0.1,6110.8,6110.6,6109.2,6108.6,6107.8,6111.0,6111.1,6111.9,6112.0,6112.1,1.0,0.06,0.1,0.01,0.37,3.562,2.0,0.154,1.961,1.0,"20000101 00:00:00.000000","20180628 09:21:02.931300",2
1522,6111.0,0.1,6110.8,6110.6,6109.2,6108.6,6107.8,6110.9,6111.0,6111.1,6111.9,6112.0,1.0,0.06,0.1,0.01,0.37,1.0,3.562,1.0,3.274,1.961,"20000101 00:00:00.000000","20180628 09:21:02.931300",1
49,6111.0,0.1,6110.8,6110.6,6109.2,6108.6,6107.8,6110.9,6111.0,6111.1,6111.9,6112.0,1.0,0.06,0.1,0.01,0.37,1.0,3.562,1.0,3.274,1.961,"20000101 00:00:00.000000","20180628 09:21:02.931300",1
40,6111.0,0.1,6110.8,6110.6,6109.2,6108.6,6107.8,6110.9,6111.0,6111.1,6111.9,6112.0,1.0,0.06,0.1,0.01,0.37,1.0,3.562,1.0,3.274,1.961,"20000101 00:00:00.000000","20180628 09:21:02.931300",1
79,6111.0,0.1,6110.8,6110.6,6109.2,6108.6,6107.8,6110.9,6111.0,6111.1,6111.9,6112.0,1.0,0.06,0.1,0.01,0.37,1.0,3.562,1.0,3.274,1.961,"20000101 00:00:00.000000","20180628 09:21:02.931300",1
974,6111.0,0.1,6110.8,6110.6,6109.2,6108.6,6107.8,6110.9,6111.0,6111.1,6111.9,6112.0,1.0,0.06,0.1,0.01,0.37,1.0,3.562,1.0,3.274,1.961,"20000101 00:00:00.000000","20180628 09:21:02.931300",1
515,6111.0,0.1,6110.8,6110.6,6109.2,6108.6,6107.8,6110.9,6111.0,6111.1,6111.9,6112.0,1.0,0.06,0.1,0.01,0.37,1.0,3.562,1.0,3.274,1.961,"20000101 00:00:00.000000","20180628 09:21:02.931300",1
41,6111.0,0.1,6110.8,6110.6,6109.2,6108.6,6105.8,6110.9,6111.0,6111.1,6111.9,6112.0,1.0,0.06,0.1,0.01,0.67,1.0,3.562,1.0,3.274,1.961,"20000101 00:00:00.000000","20180628 09:21:02.931300",1
516,6111.0,0.1,6110.8,6110.6,6109.2,6108.6,6105.8,6110.9,6111.0,6111.1,6111.9,6112.0,1.0,0.06,0.1,0.01,0.67,1.0,3.562,1.0,3.274,1.961,"20000101 00:00:00.000000","20180628 09:21:02.931300",1
51,6111.0,0.1,6110.8,6110.6,6109.2,6108.6,6105.8,6110.9,6111.0,6111.1,6111.9,6112.0,1.0,0.06,0.1,0.01,0.67,1.0,3.562,1.0,3.274,1.961,"20000101 00:00:00.000000","20180628 09:21:02.931300",1
81,6111.0,0.1,6110.8,6110.6,6109.2,6108.6,6105.8,6110.9,6111.0,6111.1,6111.9,6112.0,1.0,0.06,0.1,0.01,0.67,1.0,3.562,1.0,3.274,1.961,"20000101 00:00:00.000000","20180628 09:21:02.931300",1
976,6111.0,0.1,6110.8,6110.6,6109.2,6108.6,6105.8,6110.9,6111.0,6111.1,6111.9,6112.0,1.0,0.06,0.1,0.01,0.67,1.0,3.562,1.0,3.274,1.961,"20000101 00:00:00.000000","20180628 09:21:02.931300",1
1525,6111.0,0.1,6110.8,6110.6,6109.2,6108.6,6105.8,6110.9,6111.0,6111.1,6111.9,6112.0,1.0,0.06,0.1,0.01,0.67,1.0,3.562,1.0,3.274,1.961,"20000101 00:00:00.000000","20180628 09:21:02.931300",1
44,6111.0,0.1,6110.8,6110.6,6109.2,6105.9,6105.8,6110.9,6111.0,6111.1,6111.9,6112.0,1.0,0.06,0.1,0.016,0.67,1.154,3.562,1.0,3.274,1.961,"20000101 00:00:00.000000","20180628 09:21:02.931300",1
519,6111.0,0.1,6110.8,6110.6,6109.2,6105.9,6105.8,6110.9,6111.0,6111.1,6111.9,6112.0,1.0,0.06,0.1,0.016,0.67,1.154,3.562,1.0,3.274,1.961,"20000101 00:00:00.000000","20180628 09:21:02.931300",1
